year,region,site_unique_code,transect_unique_code,epifauna_per_g_transect_all,epifauna_per_g_transect_large,ampithoid_per_g_transect_all,ampithoid_per_g_transect_large,lacuna_per_g_transect_all,lacuna_per_g_transect_large,idoteid_per_g_transect_all,idoteid_per_g_transect_large,epifauna_log_per_g_transect_all,epifauna_log_per_g_transect_large,ampithoid_log_per_g_transect_all,ampithoid_log_per_g_transect_large,lacuna_log_per_g_transect_all,lacuna_log_per_g_transect_large,idoteid_log_per_g_transect_all,idoteid_log_per_g_transect_large,richness_site_all,richness_site_large
2019,BC,BC.D.2019,BC.D.U1.2019,0.36699594794219836,0.3211214544494235,0,0,0.026150627615062764,0.026150627615062764,0,0,-0.4277400829984468,-0.48405843440252383,-2,-2,-1.6027516015979808,-1.6027516015979808,-2,-2,18,18
2019,BC,BC.D.2019,BC.D.U2.2019,0.2761797580019432,0.26664323311161325,0.10471204188481674,0.10471204188481674,0,0,0,0,-0.6054050980643989,-0.6363711882483611,-1.3293578532069417,-1.3293578532069417,-2,-2,-2,-2,18,18
2019,BC,BC.D.2019,BC.D.U3.2019,0.25309004920252454,0.25309004920252454,0,0,0,0,0,0,-0.5799127242907368,-0.5799127242907368,-2,-2,-2,-2,-2,-2,18,18
2019,BC,BC.E.2019,BC.E.L4.2019,1.4031094795243662,1.3934699962006722,0.05880488153115328,0.05880488153115328,0.03422218242742356,0.03422218242742356,0,0,0.1467119660603828,0.14406439994459694,-1.1624237312140828,-1.1624237312140828,-1.3564573109680027,-1.3564573109680027,-2,-2,28,27
2019,BC,BC.E.2019,BC.E.L5.2019,3.992012414812636,3.29562708090655,0.25259835165756583,0.22570217091523123,0.05379236148466918,0.04034427111350188,0,0,0.5045443452634426,0.44678547125201634,-0.7836619846385243,-0.8102220323540388,-1.4648245498489094,-1.521223789556589,-2,-2,28,27
2019,BC,BC.E.2019,BC.E.L6.2019,3.5777804456125066,3.41413390296362,0.12708274498729175,0.12708274498729175,0.028240609997175942,0.028240609997175942,0.014120304998587971,0.014120304998587971,0.5121044111729618,0.4924635422396523,-1.2890619591679653,-1.2890619591679653,-1.5886505097146093,-1.5886505097146093,-1.7087375943342848,-1.7087375943342848,28,27
2019,BC,BC.E.2019,BC.E.U1.2019,2.884199772093206,2.884199772093206,0.2004008016032064,0.2004008016032064,0,0,0,0,0.43821562575564144,0.43821562575564144,-1.1931839350905202,-1.1931839350905202,-2,-2,-2,-2,28,27
2019,BC,BC.E.2019,BC.E.U2.2019,0.9711891822384049,0.9711891822384049,0.023518344308560677,0.023518344308560677,0.14249747896884749,0.14249747896884749,0,0,-0.02303641854719205,-0.02303641854719205,-1.6219228481441652,-1.6219228481441652,-0.8167553104232612,-0.8167553104232612,-2,-2,28,27
2019,BC,BC.E.2019,BC.E.U3.2019,1.781696557238353,1.6292221013583243,0.18884984055262694,0.11377476547755186,0,0,0.03869969040247678,0.03869969040247678,0.22550160134687486,0.18075838984108544,-0.783354724150637,-0.9269821470038134,-2,-2,-1.5292458220920917,-1.5292458220920917,28,27
2019,OR,OR.A.2019,OR.A.L4.2019,1.814901518757654,0.6125452925689531,0.07319661720381124,0.07319661720381124,0.24971609769080977,0.02066457265663746,0.10821798023526043,0.09070729871953583,0.2593713831277968,-0.22027266669959572,-1.1143480817198945,-1.1143480817198945,-0.5906059073971466,-1.6448179835799124,-1.0111067792528967,-1.056648684652437,18,14
2019,OR,OR.A.2019,OR.A.L5.2019,2.6301085568326945,0.663814642502382,0.19201433234000284,0.15986412657868598,0.38925505280869266,0.018244845831052726,0.1789958746376371,0.1789958746376371,0.39832246807604166,-0.17236603124647593,-0.7171438576091711,-0.8525311526415543,-0.40385271052211413,-1.6663216671094698,-0.9060785529151346,-0.9060785529151346,18,14
2019,OR,OR.A.2019,OR.A.L6.2019,2.9143146725336884,1.1040071148336956,0.09044528619632546,0.018663680477790223,0.6733059057482078,0.10479929238517721,0.07465472191116089,0.07465472191116089,0.4566842189366486,0.03301837418851794,-1.0082901125510724,-1.6624438558832972,-0.18248741932860396,-1.0320848011085095,-1.3988792392860159,-1.3988792392860159,18,14
2019,OR,OR.A.2019,OR.A.U1.2019,0.9101159154497449,0.46736531989727537,0,0,0.15248551387618176,0.05082850462539392,0,0,-0.036163359766332746,-0.3246932074061366,-2,-2,-1.2508646962257584,-1.4760570044852925,-2,-2,18,14
2019,OR,OR.A.2019,OR.A.U2.2019,1.7183066253782482,0.31344071461931844,0,0,0.6268814292386369,0.05411255411255411,0,0,0.23696468631818512,-0.49046745802791997,-2,-2,-0.19621186234646254,-1.4636451398762054,-2,-2,18,14
2019,OR,OR.A.2019,OR.A.U3.2019,2.263144003038555,1.0107057558727155,0,0,0.8349588314438929,0.1757469244288225,0,0,0.34865254650440963,-0.007849371189811216,-2,-2,-0.07637466382589785,-1.2209495441085292,-2,-2,18,14
2019,OR,OR.B.2019,OR.B.L4.2019,0.743002424290909,0.3154033235451459,0.029988604330354468,0.029988604330354468,0.14994302165177234,0.029988604330354468,0.06773584878150954,0.06773584878150954,-0.26127959843853005,-0.5515847048464413,-1.577521692597241,-1.577521692597241,-1.2543989915717901,-1.577521692597241,-1.1115526324054152,-1.1115526324054152,17,14
2019,OR,OR.B.2019,OR.B.L5.2019,0.8514151496207214,0.24153666420531922,0.2584273508831807,0.16146235524660554,0.1285568067770013,0.016014861791742736,0,0,-0.08717715385648975,-0.6079252090823449,-0.8409959260104218,-0.9490142570055488,-0.8699649482260673,-1.6882217331029408,-2,-2,17,14
2019,OR,OR.B.2019,OR.B.L6.2019,2.1990920175672275,1.4724644002151794,0.03377693710734311,0.03377693710734311,0.1661405190351321,0.132363581927789,0,0,0.20586929417235114,-0.03602266151252928,-1.5551982510332911,-1.5551982510332911,-0.8473900989568508,-0.9072916120891216,-2,-2,17,14
2019,OR,OR.B.2019,OR.B.U1.2019,0.2602133749674733,0.2602133749674733,0.2602133749674733,0.2602133749674733,0,0,0,0,-1.1376872910797369,-1.1376872910797369,-1.1376872910797369,-1.1376872910797369,-2,-2,-2,-2,17,14
2019,OR,OR.B.2019,OR.B.U2.2019,0.4873294346978557,0.4873294346978557,0.4873294346978557,0.4873294346978557,0,0,0,0,-0.3033558360652738,-0.3033558360652738,-0.3033558360652738,-0.3033558360652738,-2,-2,-2,-2,17,14
2019,OR,OR.B.2019,OR.B.U3.2019,0.5661654710038109,0.4859086491739553,0,0,0.09718172983479106,0.09718172983479106,0.09718172983479106,0.09718172983479106,-0.38810509282220607,-1.0039846602315081,-2,-2,-1.3447983768775191,-1.3447983768775191,-1.3447983768775191,-1.3447983768775191,17,14
2019,OR,OR.C.2019,OR.C.L4.2019,0.7941894323075527,0.5847806522184673,0,0,0.42994716570207253,0.32885266338076646,0.14666801239305177,0.1338834341846276,-0.11621439656970721,-0.2437221444523225,-2,-2,-0.43934906181385114,-0.5474645332524867,-0.8074293183034377,-0.844932370184313,35,29
2019,OR,OR.C.2019,OR.C.L5.2019,1.1391144660607964,0.641866226044237,0,0,0.2931219618629497,0.1927411330727934,0.18316864058719998,0.17359614810160656,0.04329886366808109,-0.1896224493609004,-2,-2,-0.5305052600726097,-0.7004130403093545,-0.7184854579337279,-0.73819965359183,35,29
2019,OR,OR.C.2019,OR.C.L6.2019,0.4640522188548802,0.2920820623481438,0.006580707996437643,0.006580707996437643,0.1764627142875099,0.13327332183428275,0.03952641562521857,0.03952641562521857,-0.3253011674705617,-0.5284860001497504,-1.8176174465851291,-1.8176174465851291,-0.7735164945324129,-0.906743095512178,-1.3069068936440984,-1.3069068936440984,35,29
2019,OR,OR.C.2019,OR.C.U1.2019,0.39660916864187845,0.3683404410062021,0,0,0.1923169927519361,0.18471001567305903,0.06627038323041785,0.06627038323041785,-0.4681372698380579,-0.5212933897270283,-2,-2,-0.7935266491521207,-0.8131120047411944,-1.2625081744729496,-1.2625081744729496,35,29
2019,OR,OR.C.2019,OR.C.U2.2019,0.7854638771935011,0.658152958581533,0.024022292687614105,0.024022292687614105,0.4101426763209808,0.38252065604641783,0.05344417675565137,0.05344417675565137,-0.11490124435610723,-0.20144622035898008,-1.6181191433575102,-1.6181191433575102,-0.4153874699500517,-0.4367332859212202,-1.2501896997370885,-1.2501896997370885,35,29
2019,OR,OR.C.2019,OR.C.U3.2019,0.9344607986538203,0.7292505504654063,0.024264777249344848,0.024264777249344848,0.4607213741867627,0.3842296990408431,0.07086831166139466,0.07086831166139466,-0.027752479029262672,-0.13995634727832773,-1.6163123907662231,-1.6163123907662231,-0.3277991943374552,-0.40703810055472867,-1.109457668834946,-1.109457668834946,35,29
2019,OR,OR.D.2019,OR.D.L4.2019,0.4401204953646225,0.2929841715687036,0.003470125687952418,0.003470125687952418,0.17635176240941702,0.12905847880121746,0.02994265516843749,0.02994265516843749,-0.3610479477318226,-0.5362831697090811,-1.8855400747370612,-1.8855400747370612,-0.7314229048395191,-0.8744354488798798,-1.4016671968157266,-1.4016671968157266,29,27
2019,OR,OR.D.2019,OR.D.L5.2019,0.2584865662415951,0.13763304922742073,0.0037116631591449815,0.0018558315795724908,0.12672920374126745,0.07755300670725601,0.009433253892050231,0.009433253892050231,-0.663788882922024,-0.8947058581964713,-1.8794344647395547,-1.931454932086221,-1.0776392302996096,-1.2437794830666635,-1.7311441125141898,-1.7311441125141898,29,27
2019,OR,OR.D.2019,OR.D.L6.2019,0.5318849311559147,0.37537244790262936,0.004328067517853278,0.004328067517853278,0.28752433185969345,0.18844654940931044,0.05895535171889382,0.05895535171889382,-0.26675191643532536,-0.4155718679467092,-1.8645891617128454,-1.8645891617128454,-0.5267495772512574,-0.706709448360733,-1.1615545267876985,-1.1615545267876985,29,27
2019,OR,OR.D.2019,OR.D.U1.2019,0.6460614308198794,0.5704584974260637,0.006872993944892334,0.006872993944892334,0.391760654858863,0.35739568513440134,0.16495185467741602,0.16495185467741602,-0.1830554932203825,-0.23622882671472145,-1.7728078493385278,-1.7728078493385278,-0.3960325967424659,-0.4348659485564046,-0.7570814491690826,-0.7570814491690826,29,27
2019,OR,OR.D.2019,OR.D.U2.2019,1.682905225863596,1.4171833480956597,0.029524653085326244,0.029524653085326244,0.9743135518157661,0.8266902863891348,0.32477118393858867,0.32477118393858867,0.22863264562424798,0.1544797698569096,-1.4031319332563403,-1.4031319332563403,-0.0068665355807759135,-0.07743527295534888,-0.47525193178707215,-0.47525193178707215,29,27
2019,OR,OR.D.2019,OR.D.U3.2019,0.6068234337077175,0.4857209377656837,0.013826668878933685,0.013826668878933685,0.3920334930787892,0.33756119855514677,0.03289791021314953,0.03289791021314953,-0.2294584558419134,-0.3154884279430311,-1.7120982599896257,-1.7120982599896257,-0.43371132743235197,-0.48590839721312407,-1.3764335516314252,-1.3764335516314252,29,27
2019,OR,OR.E.2019,OR.E.L4.2019,1.017447148919579,0.5506092655601382,0.018890435199458485,0.018890435199458485,0.42351757000680906,0.17901974241965907,0.10740507613220153,0.0860434885390116,-0.009321287057301647,-0.2687056233441101,-1.5408404683348462,-1.5408404683348462,-0.39114100306926847,-0.7398059361306355,-0.991423794011336,-1.0519803987719119,31,28
2019,OR,OR.E.2019,OR.E.L5.2019,1.1267244529975833,0.7319062877061853,0,0,0.3008952391929653,0.1646569174677537,0.0574621874591525,0.0574621874591525,0.044487166172659964,-0.13656797596207648,-2,-2,-0.5308338546675895,-0.8296937792703256,-1.214847802670958,-1.214847802670958,31,28
2019,OR,OR.E.2019,OR.E.L6.2019,1.5539055688306314,0.8978613990866814,0.09803488316505729,0.019165111110596468,0.4968376089400718,0.3272973790941368,0.07813919789686258,0.07813919789686258,0.17635283175471256,-0.14262032025351187,-1.1062895667770822,-1.5494664208787128,-0.3155613694948952,-0.5339738436752234,-1.1459780207199242,-1.1459780207199242,31,28
2019,OR,OR.E.2019,OR.E.U1.2019,0.4805752641360221,0.30796486162313785,0,0,0.15964365324072113,0.09251452515688058,0.04907500181328141,0.04907500181328141,-0.31132041807565414,-0.5094658838412089,-2,-2,-0.7964805399296238,-1.0143056368522663,-1.2302126609529034,-1.2302126609529034,31,28
2019,OR,OR.E.2019,OR.E.U2.2019,0.2836731099480859,0.27092808687959413,0.024307243558580455,0.024307243558580455,0.07292173067574137,0.07292173067574137,0.09841177681272488,0.09841177681272488,-0.5619839320393119,-0.5935451033769272,-1.6159975153915134,-1.6159975153915134,-1.4036557072439115,-1.4036557072439115,-1.0110616686457248,-1.0110616686457248,31,28
2019,OR,OR.E.2019,OR.E.U3.2019,0.9897680630699759,0.4946067143129881,0,0,0.291956518287875,0.0728504709609688,0.11667168042635004,0.11667168042635004,-0.002909780534958717,-0.31550228046915973,-2,-2,-0.7190352935107811,-1.0887394752012853,-0.9496387992078374,-0.9496387992078374,31,28
2019,SD,SD.A.2019,SD.A.L4.2019,5.637574885755958,4.2141413346221945,0.3391618932770576,0.3391618932770576,0,0,0,0,0.6781547838111555,0.5727171652632778,-1.0811036110892533,-1.0811036110892533,-2,-2,-2,-2,36,33
2019,SD,SD.A.2019,SD.A.L5.2019,7.7712698826454805,6.396659151657347,0.40089508100969284,0.31003558865907205,0,0,0,0,0.6572693127699091,0.5873531774329468,-0.5042707924210212,-0.5893838795498368,-2,-2,-2,-2,36,33
2019,SD,SD.A.2019,SD.A.L6.2019,6.245673691632449,4.1959017748837395,1.027063788700924,0.9201867033427134,0,0,0,0,0.7952066097259929,0.6186618397592671,0.012172226040112234,-0.04175439937193286,-2,-2,-2,-2,36,33
2019,SD,SD.A.2019,SD.A.U1.2019,3.4436590971612135,2.4064016896059064,0.598660916327237,0.5255615011225585,0,0,0,0,0.48018373295804473,0.2951767612613737,-0.23118646479992772,-0.3168251872868918,-2,-2,-2,-2,36,33
2019,SD,SD.A.2019,SD.A.U2.2019,43.02880586273487,18.938870102563563,3.417633011516481,2.2704932134130855,0,0,0,0,0.8944101740103362,0.7139291863901178,0.12367725443300631,0.030698576016956913,-2,-2,-2,-2,36,33
2019,SD,SD.A.2019,SD.A.U3.2019,11.734647538981068,7.488495941339735,1.1872724802693568,0.9770264924636242,0,0,0,0,0.8330084777015748,0.6816590840965129,-0.38882246630601003,-0.4321899003502537,-2,-2,-2,-2,36,33
2019,SD,SD.B.2019,SD.B.L4.2019,24.865661703934723,14.92919028813644,0.6821289945514982,0.3979262924396536,0,0,0,0,1.3142524655066299,1.119378197520054,-0.5413079689144807,-0.6633913955871276,-2,-2,-2,-2,46,40
2019,SD,SD.B.2019,SD.B.L5.2019,44.667843217331274,29.22124014274185,0.8110056104936652,0.7125545734760752,0,0,0,0,1.6260348971198502,1.4555633392993035,-0.2815741735747458,-0.31317302564371197,-2,-2,-2,-2,46,40
2019,SD,SD.B.2019,SD.B.L6.2019,24.915633750388,20.41664235386533,0.2470796429390495,0.2470796429390495,0,0,0,0,1.2382880116065709,1.152784526234999,-0.8278540068353831,-0.8278540068353831,-2,-2,-2,-2,46,40
2019,SD,SD.B.2019,SD.B.U1.2019,9.068971371628923,6.360395636176342,0.1798325370634296,0.1798325370634296,0,0,0,0,0.9446631139947408,0.7911986501001878,-0.7871798565642567,-0.7871798565642567,-2,-2,-2,-2,46,40
2019,SD,SD.B.2019,SD.B.U2.2019,9.031145722938945,7.636902775953656,0.18890131174579,0.1518010668841739,0,0,0,0,0.9545384421210559,0.8814631867773551,-0.7105575044172142,-0.847779127026584,-2,-2,-2,-2,46,40
2019,SD,SD.B.2019,SD.B.U3.2019,4.232860289765327,3.1427646007583276,0.012168706953199153,0.012168706953199153,0,0,0,0,0.626640498294498,0.49868980331999335,-1.7321162082345152,-1.7321162082345152,-2,-2,-2,-2,46,40
2019,SD,SD.C.2019,SD.C.L4.2019,9.763898859376246,3.5734993649566515,0.08077628680643756,0.06402586804596855,0,0,0,0,0.9823412982037464,0.524463516482579,-1.052531695807962,-1.1309676859730335,-2,-2,-2,-2,39,34
2019,SD,SD.C.2019,SD.C.L5.2019,0.9568595556373394,0.7185984867018883,0.07565788215834184,0.06909878469015346,0,0,0,0,-0.03700407819721225,-0.171779396214598,-1.0751115928947017,-1.1050595877762128,-2,-2,-2,-2,39,34
2019,SD,SD.C.2019,SD.C.L6.2019,13.774265327507482,3.747872054002261,0.1503759337411602,0.13953817498967,0,0,0,0,1.1289909007287768,0.5686023173053145,-0.8476636499031317,-0.9108403880185956,-2,-2,-2,-2,39,34
2019,SD,SD.C.2019,SD.C.U1.2019,38.85202211262371,11.377758371198347,0.36209872138406124,0.22563010916487164,0,0,0,0,1.5882889038555477,1.0423216943168887,-0.5290278897246372,-0.6614360996806123,-2,-2,-2,-2,39,34
2019,SD,SD.C.2019,SD.C.U2.2019,42.77772557982378,15.298539195698277,0,0,0,0,0,0,1.631176507168326,1.18489022775067,-2,-2,-2,-2,-2,-2,39,34
2019,SD,SD.C.2019,SD.C.U3.2019,60.35693781299685,34.04097013296782,0.22001069160022313,0.22001069160022313,0,0,0,0,1.4697423163188257,1.1866605010997908,-0.733254341739733,-0.733254341739733,-2,-2,-2,-2,39,34
2019,SD,SD.D.2019,SD.D.L4.2019,9.749932592377117,6.5389636736550765,0.10772638335432465,0.10772638335432465,0,0,0.15076134479119555,0.11307100859339665,0.9713033189829772,0.7771036094637165,-0.9602738211255393,-0.9602738211255393,-2,-2,-1.2532551581274995,-1.3134133656117635,44,39
2019,SD,SD.D.2019,SD.D.L5.2019,14.167502903733089,6.361541978037926,0.2063841518834822,0.12601860344601806,0,0,0,0,1.0917766625248628,0.7485836274387039,-0.7782342488507719,-0.9094390682742655,-2,-2,-2,-2,44,39
2019,SD,SD.D.2019,SD.D.L6.2019,2.55294370342515,1.7013126708597854,0.06950945523215546,0.06334354286210207,0.006165912370053398,0.006165912370053398,0.012331824740106795,0.012331824740106795,0.40504864880835956,0.23079063758228358,-1.1002721823326334,-1.134752678543427,-1.8255378945730643,-1.8255378945730643,-1.730062857774671,-1.730062857774671,44,39
2019,SD,SD.D.2019,SD.D.U1.2019,5.890805243497017,4.092799921067994,0.40236686390532544,0.40236686390532544,0,0,0.023668639053254437,0.023668639053254437,0.7230457983817773,0.5802622945160428,-1.04449215234004,-1.04449215234004,-2,-2,-1.6207814637814542,-1.6207814637814542,44,39
2019,SD,SD.D.2019,SD.D.U2.2019,5.992034112444358,3.3597338742841716,0.1803406404984658,0.12791325243093932,0,0,0.026213694033763234,0.026213694033763234,0.7713667665213075,0.5152948950597354,-0.8698025673407702,-0.9545284910595621,-2,-2,-1.6023124176824437,-1.6023124176824437,44,39
2019,SD,SD.D.2019,SD.D.U3.2019,5.616456547201709,2.5582484989212446,0.03676605757564616,0.01838302878782308,0.027122321670735017,0.027122321670735017,0.01838302878782308,0.01838302878782308,0.7081456187813142,0.3921732316760889,-1.5390732607522102,-1.6650346199988064,-1.5960815387782832,-1.5960815387782832,-1.6650346199988064,-1.6650346199988064,44,39
2019,SD,SD.E.2019,SD.E.L4.2019,4.556406697215332,4.4023255001774855,0,0,0,0,0.09609224855861627,0.09609224855861627,0.6485287680766454,0.630551084721203,-2,-2,-2,-2,-1.3471260739139497,-1.3471260739139497,44,37
2019,SD,SD.E.2019,SD.E.L5.2019,2.927904811604857,2.7222677806422757,0,0,0,0,0,0,0.46748608988662954,0.4356407610898543,-2,-2,-2,-2,-2,-2,44,37
2019,SD,SD.E.2019,SD.E.L6.2019,2.5882087168494934,2.3478018745009033,0,0,0.008668515950069348,0.008668515950069348,0.017337031900138695,0.017337031900138695,0.41435834154648254,0.37214160056184153,-2,-2,-1.781624320219993,-1.781624320219993,-1.6749722699498688,-1.6749722699498688,44,37
2019,SD,SD.E.2019,SD.E.U1.2019,1.128681284456627,1.09816867257705,0,0,0,0,0,0,-0.06843026357383411,-0.07555113696781915,-2,-2,-2,-2,-2,-2,44,37
2019,SD,SD.E.2019,SD.E.U2.2019,3.0530064233718366,1.779959432884075,0,0,0,0,0,0,0.4691268702273257,0.25094345996613365,-2,-2,-2,-2,-2,-2,44,37
2019,SD,SD.E.2019,SD.E.U3.2019,1.2820121168791028,1.2031105349788236,0,0,0,0,0,0,0.10256773150418488,0.076294184988752,-2,-2,-2,-2,-2,-2,44,37
2019,WA,WA.A.2019,WA.A.L4.2019,1.2129965046903348,1.0722905017162228,0.02667876103833738,0.02667876103833738,0.163179652461582,0.163179652461582,0,0,0.08535370138396242,0.03201195716636091,-1.5991009082082606,-1.5991009082082606,-0.9427518394993661,-0.9427518394993661,-2,-2,19,18
2019,WA,WA.A.2019,WA.A.L5.2019,1.8776369665571169,1.7870355035412255,0.02375073321110266,0.02375073321110266,0.610957898980139,0.5836363477405211,0.0039030787485168305,0.0039030787485168305,0.25832076379101687,0.23870866231873,-1.4826350779844162,-1.4826350779844162,-0.2729735873204773,-0.2859935608412551,-1.874714894784944,-1.874714894784944,19,18
2019,WA,WA.A.2019,WA.A.L6.2019,7.167555175400931,6.8442469605920015,0.15960615590876476,0.13494524345500394,0.9663674463422385,0.944961591705368,0,0,0.8478280607962019,0.8264728517225725,-0.8368655499533649,-0.8832152504855624,-0.06940144777637132,-0.0811477229693904,-2,-2,19,18
2019,WA,WA.A.2019,WA.A.U1.2019,0.033449850311919854,0.033449850311919854,0,0,0,0,0,0,-1.3620117153906701,-1.3620117153906701,-2,-2,-2,-2,-2,-2,19,18
2019,WA,WA.A.2019,WA.A.U2.2019,0.2613619999477789,0.22345616251599978,0.004402474190495058,0.004402474190495058,0.05551573419375938,0.05551573419375938,0.015570261937589754,0.015570261937589754,-0.6384756629951445,-0.7377828941423218,-1.8781243632795614,-1.8781243632795614,-1.2056690728263502,-1.2056690728263502,-1.6038060871778195,-1.6038060871778195,19,18
2019,WA,WA.A.2019,WA.A.U3.2019,0.3953249462487317,0.36626193764608117,0.010320769516575156,0.010320769516575156,0.041283078066300626,0.041283078066300626,0,0,-0.39260209880401575,-0.42786177701205014,-1.7568447125872975,-1.7568447125872975,-1.516773885122831,-1.516773885122831,-2,-2,19,18
2019,WA,WA.B.2019,WA.B.L4.2019,0.5628572733170034,0.44985255359284204,0.020470829068577275,0.013647219379051518,0.11383503941813425,0.10018782003908272,0.012148896880163282,0.012148896880163282,-0.26299592568100105,-0.35010049388525943,-1.646463461487375,-1.7141779620679698,-0.9221163931466858,-0.9986558553553468,-1.7323669077414792,-1.7323669077414792,31,28
2019,WA,WA.B.2019,WA.B.L5.2019,0.2776007357341289,0.25811705331815227,0.023201138402524284,0.023201138402524284,0.025209266809671164,0.025209266809671164,0.007733712800841428,0.007733712800841428,-0.5417745291531235,-0.5717460190886046,-1.6243516821935144,-1.6243516821935144,-1.4591625296867958,-1.4591625296867958,-1.7970074769389002,-1.7970074769389002,31,28
2019,WA,WA.B.2019,WA.B.L6.2019,0.610866855182835,0.5754020927164479,0.019773264200800646,0.015691498265586433,0.14938701626070633,0.14938701626070633,0.007527966395158013,0.007527966395158013,-0.26149310796647224,-0.29759532642086955,-1.531694365194118,-1.5903434998255466,-0.7992009499447259,-0.7992009499447259,-1.8005447122830187,-1.8005447122830187,31,28
2019,WA,WA.B.2019,WA.B.U1.2019,0.3694531641664103,0.30288842501872043,0.013388395416464378,0.013388395416464378,0.09965848975421876,0.09650000986741869,0,0,-0.42122253214949734,-0.5049833482996791,-1.6312256565734171,-1.6312256565734171,-0.9610393989227808,-0.9730507977366661,-2,-2,31,28
2019,WA,WA.B.2019,WA.B.U2.2019,0.8485279675113271,0.7270479290888023,0.040146938486385925,0.040146938486385925,0.37477769985942877,0.37477769985942877,0.004403036333855827,0.004403036333855827,-0.08058228109884877,-0.15532900968631774,-1.3141251758828707,-1.3141251758828707,-0.7809463501578576,-0.7809463501578576,-1.862850945043097,-1.862850945043097,31,28
2019,WA,WA.B.2019,WA.B.U3.2019,0.913294255042659,0.7931701395034045,0.01052930832973582,0.01052930832973582,0.05631470198570743,0.05631470198570743,0.00526465416486791,0.00526465416486791,-0.21969165076299627,-0.27919304923718447,-1.7539089457547454,-1.7539089457547454,-1.1881187437684613,-1.1881187437684613,-1.843812841282539,-1.843812841282539,31,28
2019,WA,WA.C.2019,WA.C.L4.2019,5.912844187995548,5.242178522158603,0.09093439507847426,0.08293029698024798,4.674785323495334,4.061593002344964,0,0,0.7654293101113332,0.7168425479604892,-0.9985049826916916,-1.0410130486905254,0.6689656555776566,0.6097626211533911,-2,-2,25,21
2019,WA,WA.C.2019,WA.C.L5.2019,8.101593370157383,7.586863907732388,0.03164556962025316,0.03164556962025316,6.341606840986511,5.9893054009132545,0.01582278481012658,0.01582278481012658,0.8907440393535511,0.8594097764492454,-1.5674742637815027,-1.5674742637815027,0.7791325591124234,0.7537565398841597,-1.6902155966702335,-1.6902155966702335,25,21
2019,WA,WA.C.2019,WA.C.L6.2019,5.910957197314046,5.415567504006818,0.04625346901017576,0.04625346901017576,4.509517982907706,4.294891859894993,0,0,0.7657578220763799,0.7274292740202366,-1.4946233695383488,-1.4946233695383488,0.6549494441391615,0.6335312429543458,-2,-2,25,21
2019,WA,WA.C.2019,WA.C.U1.2019,8.682644032395388,8.3554978128325,0.019484062037253527,0.019484062037253527,7.527612406851567,7.248155633614208,0,0,0.9390507410200024,0.9224367107071865,-1.6550432665501633,-1.6550432665501633,0.8765524743736419,0.8600678857519197,-2,-2,25,21
2019,WA,WA.C.2019,WA.C.U2.2019,10.109062459156352,9.116501569586717,0.09341254717333632,0.09341254717333632,7.859997658399472,7.110309391480513,0,0,1.0021916290494608,0.9581949695685291,-1.3529597658550012,-1.3529597658550012,0.8919212351656995,0.847859154692019,-2,-2,25,21
2019,WA,WA.C.2019,WA.C.U3.2019,7.954865668291186,7.479315339866329,0.03706174486694834,0.03706174486694834,7.38509788898759,6.946609305429682,0,0,0.8831635543618616,0.858473462337422,-1.5375413597859002,-1.5375413597859002,0.8474427235918516,0.8240466720850486,-2,-2,25,21
2019,WA,WA.D.2019,WA.D.L4.2019,2.2399205902622716,1.9750528900369786,0.012860743865425177,0.012860743865425177,1.2170270996138632,1.1052902475120583,0.016479351372729968,0.016479351372729968,0.3207927549578058,0.26644661157835803,-1.7235352309409617,-1.7235352309409617,0.04997146380994916,0.015725928670711126,-1.6834744209051213,-1.6834744209051213,24,21
2019,WA,WA.D.2019,WA.D.L5.2019,1.8094977132214554,1.6363713907562996,0.12539148309386905,0.11874219323802565,0.9224394985241056,0.8264361111446471,0.003324644927921698,0.003324644927921698,0.22597995209402605,0.18991094147559576,-0.9583545954364159,-1.0165765830681899,-0.05051125249912279,-0.08967060977433072,-1.8893021428886154,-1.8893021428886154,24,21
2019,WA,WA.D.2019,WA.D.L6.2019,7.856157921474708,6.7131141592278105,0.03628710356339357,0.03628710356339357,4.753610566804558,4.06415559910008,0.03628710356339357,0.03628710356339357,0.8957626610842265,0.8275704856860442,-1.3345399945421315,-1.3345399945421315,0.6779362499557987,0.6100376114437521,-1.3345399945421315,-1.3345399945421315,24,21
2019,WA,WA.D.2019,WA.D.U1.2019,2.4839023308919588,2.0989280988437495,0.0344307294268624,0.0344307294268624,1.862245909740044,1.6139113661782016,0.027111291853056798,0.027111291853056798,0.39613503762663294,0.3225019378958059,-1.3582910859341601,-1.3582910859341601,0.27174237501433807,0.2105453759745547,-1.5961561132687772,-1.5961561132687772,24,21
2019,WA,WA.D.2019,WA.D.U2.2019,3.0536763407422454,2.5123416363855395,0,0,2.6822876313249253,2.191310901409751,0,0,0.48071771239666927,0.3946491058175004,-2,-2,0.4276888593517263,0.33903302974119665,-2,-2,24,21
2019,WA,WA.D.2019,WA.D.U3.2019,3.056621528344121,2.842934916284322,0.08667861267590854,0.08667861267590854,2.22735494058277,2.0477778040512846,0,0,0.46573811710039,0.4343518117274825,-1.0488974133764315,-1.0488974133764315,0.34031858164306394,0.3053183301262171,-2,-2,24,21
